Symbol,PeriodType,MarketCap,FowardPeRatio,PeRatio,PegRatio,PsRatio,PbRatio,EnterpriseValue,EnterprisesValueEBITDARatio,EnterprisesValueRevenueRatio
LSCC,2024-12-31 00:00:00,7816068026.0,54.0541,55.539216,nan,13.951615,11.109628,7709535026.0,52.6363,13.7039
LSCC,2024-09-30 00:00:00,7320210450.0,39.3701,39.022059,nan,11.757009,10.474667,7230218450.0,38.26,11.5194
LSCC,2024-06-30 00:00:00,7976315678.0,52.6316,37.173077,nan,11.658731,11.702706,7887713678.0,36.562,11.3712
LSCC,2024-03-31 00:00:00,10759772584.0,65.3595,42.286486,nan,14.835125,15.548102,10647765584.0,41.6948,14.4444
LSCC,2023-12-31 00:00:00,9522577729.0,37.7358,45.388158,nan,13.000606,15.131812,9426234729.0,36.2433,12.695
LRN,TTM,5365817104.0,16.4474,20.674497,0.8226,2.549499,4.070857,5209571104.0,10.9336,2.3752
LRN,2024-12-31 00:00:00,4526733508.0,14.9701,18.827899,0.7488,2.152334,3.727713,4564682508.0,10.5192,2.1624
LRN,2024-09-30 00:00:00,3718423520.0,16.6667,18.189765,0.8331,1.820531,3.161858,3554350520.0,9.2038,1.7423
LRN,2024-06-30 00:00:00,3049473129.0,14.1044,16.510539,0.705,1.533817,2.763326,3209349129.0,8.7622,1.6132
LRN,2024-03-31 00:00:00,2734680323.0,13.4228,15.881612,0.6707,1.399454,2.640724,2922273323.0,8.4209,1.5072
LRN,2023-12-31 00:00:00,2573353881.0,15.1515,16.400552,0.7573,1.347615,2.687227,2866593881.0,8.8172,1.5148
LRCX,TTM,101422134620.0,18.5874,24.015198,1.29,6.362915,11.514741,100739039620.0,18.5094,6.215
LRCX,2024-12-31 00:00:00,92812371880.0,19.5695,23.375405,1.3885,6.082985,10.955331,91728669880.0,17.7177,5.8833
LRCX,2024-09-30 00:00:00,105434108464.0,22.5734,28.14069,1.6129,7.226816,12.346704,104569586464.0,21.3183,7.0156
LRCX,2024-06-30 00:00:00,139219553850.0,29.2398,39.105766,3.044,9.930579,17.306183,138530772850.0,30.0126,9.7275
LRCX,2024-03-31 00:00:00,127375741710.0,26.6667,37.468955,2.7628,9.079305,15.447798,126721516710.0,28.3919,8.851
LRCX,2023-12-31 00:00:00,102824806280.0,26.455,26.569199,2.6701,6.668275,12.777506,102652420280.0,20.4365,6.482
LPX,TTM,6469517735.0,16.6667,15.760611,2.8344,2.241051,3.871644,6509517735.0,9.4891,2.2134
LPX,2024-12-31 00:00:00,7273169855.0,18.3486,17.822719,0.765,2.554162,4.365648,7299169855.0,10.9269,2.5006
LPX,2024-09-30 00:00:00,7551852834.0,19.4932,17.473171,0.7832,2.645169,4.552051,7604852834.0,10.6511,2.6
LPX,2024-06-30 00:00:00,5900742340.0,14.7929,22.556164,0.8854,2.178523,3.61275,6027742340.0,11.8423,2.2153
LPX,2024-03-31 00:00:00,6067640595.0,22.1239,34.109756,1.1224,2.340767,3.880231,6223640595.0,16.378,2.4113
LPX,2023-12-31 00:00:00,5107884413.0,22.1239,38.917582,nan,1.940548,3.404935,5329884413.0,18.4425,2.0281
LPLA,TTM,24935570862.0,17.5747,23.799002,1.3308,2.033497,8.508686,29673789862.0,14.0579,2.3959
LPLA,2024-12-31 00:00:00,24377442954.0,18.5185,24.512763,1.2775,2.14335,8.794961,27486910954.0,13.7594,2.3867
LPLA,2024-09-30 00:00:00,17403214769.0,12.0482,18.117601,1.1151,1.619258,6.918813,20678498769.0,10.7132,1.8918
LPLA,2024-06-30 00:00:00,20866204428.0,17.6991,21.031627,1.6379,2.04742,9.199099,23801583428.0,12.1876,2.2738
LPLA,2024-03-31 00:00:00,19735932601.0,16.835,19.298758,1.5579,2.046273,9.493701,23157226601.0,11.6615,2.3035
LPLA,2023-12-31 00:00:00,17212750273.0,14.8148,15.431864,1.0295,1.847019,8.128469,19732748273.0,9.5138,2.0255
LPL,TTM,3144632161.0,nan,nan,nan,0.176332,0.717358,11826316062.0,4.4567,0.6436
LPL,2024-09-30 00:00:00,4171432938.0,nan,nan,nan,0.177016,0.695773,14750599438.0,nan,0.8012
LPL,2024-06-30 00:00:00,4130773111.0,nan,nan,nan,0.19223,0.720566,14100585248.0,8.0919,0.8829
LPL,2024-03-31 00:00:00,3977916025.0,nan,nan,nan,0.193079,0.766038,14592635251.0,12.2879,0.9204
LPL,2023-12-31 00:00:00,3537396267.0,nan,nan,nan,0.209314,0.6377,14599841096.0,0.010627,0.886
LPL,2023-09-30 00:00:00,3475174360.0,nan,nan,nan,0.202994,0.625554,14674733518.0,0.061868,0.853
LPL,2023-06-30 00:00:00,nan,nan,nan,nan,nan,nan,nan,0.051396,nan
LPG,TTM,897181879.0,6.592,5.374359,nan,2.089659,0.839658,1306159838.0,4.9105,3.1185
LPG,2024-12-31 00:00:00,1043145153.0,10.3734,4.151618,nan,2.002671,0.958553,1439439093.0,4.1641,2.8717
LPG,2024-09-30 00:00:00,1473330167.0,9.9502,4.546896,nan,2.482041,1.315632,1884296004.0,4.5589,3.3439
LPG,2024-06-30 00:00:00,1788312038.0,9.901,5.521053,nan,3.027025,1.747195,2291615177.0,5.5337,4.0869
LPG,2024-03-31 00:00:00,1561209818.0,8.4746,5.100796,nan,2.806875,1.587532,2170439794.0,5.0689,3.9251
LPG,2023-12-31 00:00:00,1781468222.0,9.4877,6.908661,nan,3.587614,1.929438,2428165322.0,6.5417,4.9231
LOW,TTM,135889600000.0,19.7239,19.841374,2.442,1.647237,nan,173434600000.0,13.9439,2.0727
LOW,2024-10-31 00:00:00,148534632269.0,20.4918,21.620974,4.0852,1.788682,nan,184413632269.0,14.6861,2.1948
LOW,2024-07-31 00:00:00,139900258365.0,20.3666,19.656525,1.7385,1.661046,nan,176890258365.0,13.6363,2.0715
LOW,2024-04-30 00:00:00,130454118145.0,18.8324,17.27197,2.967,1.541454,nan,169678118145.0,12.4938,1.9644
LOW,2024-01-31 00:00:00,122406965784.0,15.7729,16.322086,2.9196,1.394831,nan,161249965784.0,11.8863,1.7873
LOW,2023-10-31 00:00:00,109980847284.0,12.9199,18.448209,1.1081,1.228521,nan,147062847284.0,12.4661,1.5775
LOPE,TTM,4898447817.0,19.7239,22.060802,1.3158,4.832114,6.249192,4682342817.0,14.281,4.5328
LOPE,2024-12-31 00:00:00,4774078927.0,18.5874,21.52431,1.2395,4.742212,6.247674,4617466927.0,14.2593,4.5326
LOPE,2024-09-30 00:00:00,4152516900.0,16.129,19.246947,1.0746,4.20023,5.469632,3920180900.0,12.4569,3.911
LOPE,2024-06-30 00:00:00,4160697025.0,18.2149,19.567832,1.2134,4.244689,5.478588,3967301025.0,13.0343,4.0259
LOPE,2024-03-31 00:00:00,4088835685.0,17.8253,20.030882,1.1877,4.273418,5.66062,3943610685.0,13.5203,4.1041
LOPE,2023-12-31 00:00:00,3962591173.0,17.2712,20.761006,1.1522,4.266088,6.079649,3904686173.0,13.8419,4.1481
LOMA,TTM,1451081930.0,nan,8.77939,nan,1.931348,1.70211,1606723336.0,5.146,2.4441
LOMA,2024-09-30 00:00:00,1217767770.0,8.9847,13.673149,nan,2.850264,1.468251,1425910901.0,7.1479,4.3207
LOMA,2024-06-30 00:00:00,1186821445.0,nan,17.695343,nan,1.892679,1.447245,1385881828.0,7.5436,3.3262
LOMA,2024-03-31 00:00:00,1009949333.0,nan,64.888993,nan,1.583948,2.272413,1178562139.0,11.1404,2.3946
LOMA,2023-12-31 00:00:00,1006372166.0,13.7552,20.61987,nan,4.928644,3.265672,1101653584.0,22.3185,6.5672
LOMA,2023-09-30 00:00:00,1665368170.0,6.2972,nan,nan,1.674746,1.683284,1805571987.0,18.76,4.4204
LOMA,2023-06-30 00:00:00,nan,27.3224,267.956244,nan,nan,nan,nan,nan,nan
LOGI,TTM,14415285312.0,nan,22.981176,nan,3.304984,6.929901,13007326312.0,16.982,2.855
LOGI,2024-12-31 00:00:00,12411278939.0,16.129,18.381696,3.8375,2.86505,5.827145,11143113939.0,14.7817,2.4922
LOGI,2024-09-30 00:00:00,13637261594.0,17.9211,20.393182,4.168,3.190381,6.058087,12180776594.0,16.2314,2.7607
LOGI,2024-06-30 00:00:00,14838333173.0,nan,25.033592,nan,3.5649,6.636747,13394518173.0,19.6409,3.1161
LOGI,2024-03-31 00:00:00,13805765121.0,21.692,29.110749,1.5953,3.356664,6.278596,12470830121.0,20.149,2.9363
LOGI,2023-12-31 00:00:00,14823761230.0,27.3224,40.109705,2.0393,3.586709,7.093033,13733629230.0,23.5262,3.2227
LOGI,2023-09-30 00:00:00,nan,23.8663,nan,nan,nan,nan,nan,nan,nan
LOB,TTM,1313608948.0,nan,17.136095,nan,2.692562,1.314884,nan,nan,2.8944
LOB,2024-09-30 00:00:00,2138835602.0,nan,19.413934,nan,4.602666,2.225522,nan,nan,4.8256
LOB,2024-06-30 00:00:00,1577835191.0,nan,15.721973,nan,3.516584,1.70077,nan,nan,3.7628
LOB,2024-03-31 00:00:00,1865404316.0,nan,25.310976,nan,4.317245,2.06655,nan,nan,4.3562
LOB,2023-12-31 00:00:00,2029605259.0,nan,34.469697,nan,4.789856,2.387324,nan,nan,4.812
LOB,2023-09-30 00:00:00,1287933070.0,nan,20.678571,nan,3.216263,1.546812,nan,nan,3.2606
LOAR,TTM,6345908295.0,92.5926,338.540627,nan,16.062261,8.243431,6902362295.0,56.2338,18.221
LOAR,2024-09-30 00:00:00,6690989360.0,101.0101,549.74941,nan,18.684643,8.822042,6878040360.0,59.4508,19.207
LOAR,2024-06-30 00:00:00,4791067727.0,126.5823,912.102738,nan,14.026949,11.389813,5306909727.0,47.2002,15.838
LNW,TTM,8877409916.0,20.3666,28.559783,1.7804,3.000031,13.958192,12598409916.0,11.7195,3.9518
LNW,2024-12-31 00:00:00,7428680000.0,16.2602,26.909657,1.1554,2.5201,8.658135,10987680000.0,10.9221,3.4749
LNW,2024-09-30 00:00:00,8074970000.0,17.452,27.410876,1.2454,2.727502,10.273499,11655970000.0,11.4051,3.7881
LNW,2024-06-30 00:00:00,9453644283.0,25.5754,43.7,1.842,3.255562,11.178826,12911644283.0,13.4918,4.3212
LNW,2024-03-31 00:00:00,9170670888.0,27.3224,58.337143,nan,3.271664,12.010588,12677670888.0,14.1177,4.3686
LNW,2023-12-31 00:00:00,7393791849.0,23.6967,72.026316,0.4539,2.729216,6.448429,10409791849.0,11.9653,3.7006
LNTH,TTM,7285907580.0,14.8368,24.40367,nan,4.970087,6.696539,6992531580.0,13.5706,4.5586
LNTH,2024-12-31 00:00:00,6123537000.0,11.6009,14.860465,nan,4.245662,5.190723,5876392000.0,9.0104,3.926
LNTH,2024-09-30 00:00:00,7629271250.0,1.4754,18.050987,nan,5.376221,7.430976,7490434250.0,11.8192,5.2089
LNTH,2024-06-30 00:00:00,5565107690.0,11.5875,12.239329,nan,4.164101,5.893996,5464152690.0,8.1061,4.0012
LNTH,2024-03-31 00:00:00,4266639384.0,11.1857,13.384946,nan,3.37209,5.286218,4169929384.0,8.4926,3.2165
LNTH,2023-12-31 00:00:00,4246327486.0,10.1937,41.333333,nan,3.61892,6.080048,4247892486.0,24.8757,3.5235
LNT,TTM,16035573041.0,19.4932,23.223048,1.9908,4.029715,2.289488,26360573041.0,14.6692,6.6216
LNT,2024-12-31 00:00:00,15180646600.0,18.1818,23.011673,2.3329,3.825237,2.178623,25032646600.0,14.207,6.3118
LNT,2024-09-30 00:00:00,15573005569.0,18.6567,24.771429,2.5581,3.91835,2.293183,25237005569.0,14.4047,6.3698
LNT,2024-06-30 00:00:00,13049692728.0,16.6945,18.509091,2.2861,3.253969,1.915187,22684692728.0,12.4232,5.6982
LNT,2024-03-31 00:00:00,12921451905.0,16.4204,18.129496,2.5986,3.170181,1.90667,22368451905.0,12.4062,5.5546
LNT,2023-12-31 00:00:00,13090687163.0,16.6667,18.791209,2.6354,3.1369,1.953281,22223687163.0,12.6559,5.3889
LNN,TTM,1434594121.0,nan,21.223473,nan,2.367995,2.93698,1374118121.0,13.1491,2.2453
LNN,2024-11-30 00:00:00,1441365990.0,nan,22.091514,nan,2.409471,2.99727,1384872990.0,13.3825,2.2812
LNN,2024-08-31 00:00:00,1350418099.0,nan,18.852584,nan,2.214925,2.813394,1332791099.0,11.8155,2.1524
LNN,2024-05-31 00:00:00,1249930520.0,16.7504,18.3712,nan,1.97046,2.587666,1234950520.0,10.4623,1.916
LNN,2024-02-29 00:00:00,1317063090.0,19.2678,19.0896,1.9259,2.001249,2.821109,1277934090.0,10.5755,1.9384
LNN,2023-11-30 00:00:00,1316227920.0,17.8571,18.243119,1.7861,1.957927,2.888676,1286023920.0,10.4178,1.9078
LNN,2023-08-31 00:00:00,nan,19.4175,nan,1.0214,nan,nan,nan,nan,nan
LNG,TTM,49251135613.0,20.0401,15.507042,2.1436,3.212623,8.642066,72200135613.0,9.5845,4.5979
LNG,2024-12-31 00:00:00,48130880000.0,20.7469,13.659886,nan,3.103529,9.433728,72063880000.0,8.7456,4.4788
LNG,2024-09-30 00:00:00,40535936000.0,17.9533,9.520381,nan,2.576078,9.080631,64824936000.0,6.925,3.9321
LNG,2024-06-30 00:00:00,40020772549.0,19.9601,8.425542,nan,2.419203,9.337979,64026772549.0,6.3481,3.6931
LNG,2024-03-31 00:00:00,37851169950.0,18.4162,3.960707,nan,1.918531,7.334096,60575169950.0,3.5812,2.9702
LNG,2023-12-31 00:00:00,40672488174.0,12.8041,3.383746,0.8381,1.7098,9.763096,63544488174.0,3.0086,2.5772
LNG,2023-09-30 00:00:00,nan,nan,nan,0.9006,nan,nan,nan,nan,nan
LNG,2023-06-30 00:00:00,nan,nan,nan,0.6043,nan,nan,nan,nan,nan
LNC,TTM,6066376063.0,4.6468,1.933732,nan,0.342524,0.83295,7606376063.0,nan,0.4228
LNC,2024-12-31 00:00:00,5401582428.0,3.8926,22.174825,nan,0.401076,0.672927,6358582428.0,nan,0.4667
LNC,2024-09-30 00:00:00,5367459625.0,4.2571,3.309874,nan,0.379784,0.770854,7044459625.0,nan,0.516
LNC,2024-06-30 00:00:00,5287834039.0,4.6816,4.214092,nan,0.443118,0.806839,8380834039.0,nan,0.6989
LNC,2024-03-31 00:00:00,5428639201.0,4.8403,nan,nan,0.465518,0.919018,9170639201.0,nan,0.7831
LNC,2023-12-31 00:00:00,4575780687.0,3.6443,nan,nan,0.3104,2.067734,8724780687.0,nan,0.5885
LMT,TTM,111490532482.0,17.4216,21.23039,1.7697,1.594768,17.604695,129277532482.0,14.6656,1.8197
LMT,2024-12-31 00:00:00,113709960000.0,17.094,17.587405,3.9764,1.644678,15.79305,129879960000.0,12.4969,1.8217
LMT,2024-09-30 00:00:00,136787040000.0,20.5339,21.218149,4.9871,2.008605,22.151747,153521040000.0,14.8058,2.1602
LMT,2024-06-30 00:00:00,112075107062.0,18.1818,17.091109,4.8516,1.661243,16.647023,128703107062.0,12.4183,1.8481
LMT,2024-03-31 00:00:00,109394163976.0,17.5747,16.510708,4.5067,1.691012,15.905476,125411163976.0,12.008,1.856
LMT,2023-12-31 00:00:00,111541781586.0,16.6113,16.590044,2.3245,1.702462,11.729308,125379781586.0,11.9923,1.8523
LMND,TTM,2633174092.0,nan,nan,nan,4.877865,4.437435,2364374092.0,nan,4.4907
LMND,2024-12-31 00:00:00,2667401364.0,nan,nan,nan,5.246107,4.498147,2426401364.0,nan,4.9197
LMND,2024-09-30 00:00:00,1177034400.0,nan,nan,nan,2.456973,1.853014,901134400.0,nan,1.9128
LMND,2024-06-30 00:00:00,1163276037.0,nan,nan,nan,2.541971,1.732033,938776037.0,nan,2.0692
LMND,2024-03-31 00:00:00,1152382535.0,nan,nan,nan,2.659616,1.631465,930982535.0,nan,2.1661
LMND,2023-12-31 00:00:00,1127867167.0,nan,nan,nan,2.782438,1.556941,933567167.0,nan,2.3183
LMAT,TTM,1834242286.0,36.3636,42.129534,2.1352,8.424157,5.438176,1720205286.0,25.7709,7.824
LMAT,2024-12-31 00:00:00,2071677694.0,42.3729,50.626374,2.0219,9.79968,6.257446,1966114694.0,31.9584,9.2293
LMAT,2024-09-30 00:00:00,2088479031.0,45.045,55.622754,2.1996,10.194269,6.536056,1993789031.0,34.6613,9.6964
LMAT,2024-06-30 00:00:00,1846865848.0,46.2963,54.490066,2.4986,9.260498,5.992604,1757459848.0,33.3383,8.7923
LMAT,2024-03-31 00:00:00,1486217870.0,39.6825,49.522388,2.8336,7.690508,5.000042,1400238870.0,28.5821,7.237
LMAT,2023-12-31 00:00:00,1263661218.0,36.63,46.52459,2.7135,6.842065,4.390617,1183524218.0,28.9568,6.3783
LLYVK,TTM,6164317771.0,28.5714,nan,nan,nan,nan,7395317771.0,nan,nan
LLYVK,2024-12-31 00:00:00,6202791624.0,29.0698,nan,nan,nan,nan,7251791624.0,nan,nan
LLYVK,2024-09-30 00:00:00,4658902212.0,21.9298,nan,nan,nan,nan,5555902212.0,nan,nan
LLYVK,2024-06-30 00:00:00,3478619009.0,nan,nan,nan,nan,0.339378,4598619009.0,nan,nan
LLYVK,2024-03-31 00:00:00,3968176723.0,nan,nan,nan,nan,nan,4980176723.0,-57.909032,nan
LLYVK,2023-12-31 00:00:00,3392860045.0,nan,nan,nan,nan,nan,4303860045.0,-29.080135,nan
LLYVK,2023-09-30 00:00:00,nan,nan,nan,nan,nan,nan,nan,-133.123829,nan
LLYVA,TTM,6164317771.0,28.0112,nan,nan,nan,nan,7395317771.0,nan,nan
LLYVA,2024-12-31 00:00:00,6202791624.0,28.4091,nan,nan,nan,nan,7251791624.0,nan,nan
LLYVA,2024-09-30 00:00:00,4658902212.0,21.1864,nan,nan,nan,nan,5555902212.0,nan,nan
LLYVA,2024-06-30 00:00:00,3478619009.0,nan,nan,nan,nan,0.332639,4598619009.0,nan,nan
LLYVA,2024-03-31 00:00:00,3968176723.0,nan,nan,nan,nan,nan,4980176723.0,-57.909032,nan
LLYVA,2023-12-31 00:00:00,3392860045.0,nan,nan,nan,nan,nan,4303860045.0,-29.080135,nan
LLYVA,2023-09-30 00:00:00,nan,nan,nan,nan,nan,nan,nan,-133.123829,nan
LLY,TTM,781030667730.0,38.0228,74.259607,1.277,17.453475,55.032777,811251667730.0,53.2751,18.0107
LLY,2024-12-31 00:00:00,692899336000.0,34.0136,83.459459,0.7255,17.082913,48.658661,720500636000.0,57.5751,17.632
LLY,2024-09-30 00:00:00,797213109000.0,39.0625,109.105911,0.8301,20.571734,58.782857,822741109000.0,73.2693,21.1378
LLY,2024-06-30 00:00:00,815209028376.0,66.2252,133.340206,2.6775,22.763181,63.62831,838834128376.0,86.5732,23.345
LLY,2024-03-31 00:00:00,700447255236.0,62.1118,134.131034,1.4729,20.593036,65.028223,722744855236.0,84.3559,21.1799
LLY,2023-12-31 00:00:00,553370174592.0,47.619,108.883315,1.4295,17.25365,46.72436,571044574592.0,70.5996,17.8048
LKQ,TTM,11242134529.0,12.2249,16.494297,1.0356,0.797491,1.868395,16617134529.0,10.2196,1.1576
LKQ,2024-12-31 00:00:00,9521925000.0,10.352,13.560886,2.2026,0.674346,1.527418,14939925000.0,9.16,1.0304
LKQ,2024-09-30 00:00:00,10427104000.0,10.3413,14.516364,1.9888,0.73732,1.701273,15865104000.0,9.7812,1.0954
LKQ,2024-06-30 00:00:00,11095207559.0,10.661,13.416129,1.5304,0.784273,1.784069,16364207559.0,9.6203,1.1508
LKQ,2024-03-31 00:00:00,14239458612.0,13.2275,15.173295,1.8055,1.033456,2.308977,19578458612.0,11.0738,1.412
LKQ,2023-12-31 00:00:00,12788523665.0,11.4548,13.386555,8.4185,0.959393,2.143251,18078523665.0,10.3424,1.3526
LKFN,TTM,1622118799.0,17.452,17.176309,nan,6.337485,2.372136,nan,nan,6.3983
LKFN,2024-12-31 00:00:00,1753798335.0,19.2308,17.85974,nan,6.924541,2.509025,nan,nan,6.8572
LKFN,2024-09-30 00:00:00,1661045209.0,18.7617,16.612245,nan,6.606568,2.537744,nan,nan,6.5448
LKFN,2024-06-30 00:00:00,1568970706.0,17.331,16.994475,nan,6.457119,2.425324,nan,nan,7.2177
LKFN,2024-03-31 00:00:00,1691387146.0,19.0114,18.169863,nan,6.909715,2.60332,nan,nan,7.0532
LKFN,2023-12-31 00:00:00,1657131135.0,19.685,18.617143,nan,6.743694,2.974458,nan,nan,7.0324
LIVN,TTM,2126784564.0,19.6464,33.732759,1.6664,1.7037,1.610886,2374699564.0,11.7255,1.8946
LIVN,2024-12-31 00:00:00,2516880980.0,19.3798,107.697674,0.4384,2.033528,1.921219,2850307980.0,51.9239,2.2954
LIVN,2024-09-30 00:00:00,2852924521.0,21.5983,nan,0.4802,2.360133,2.296039,3201216521.0,335.487,2.6462
LIVN,2024-06-30 00:00:00,2968598660.0,28.0899,nan,0.6243,2.509101,2.43669,3336166660.0,304.4627,2.8152
LIVN,2024-03-31 00:00:00,3018307478.0,28.6533,174.8125,0.6375,2.628956,2.370866,3392207478.0,88.1482,2.9407
LIVN,2023-12-31 00:00:00,2787276537.0,35.7143,1034.8,41.0147,2.495751,2.2764,3174277537.0,23.311,2.8385
LITE,TTM,4300088000.0,16.6389,nan,nan,2.992951,4.929598,6011688000.0,nan,4.2518
LITE,2024-12-31 00:00:00,5767365000.0,63.6943,nan,nan,4.122898,6.43751,7472965000.0,nan,5.4211
LITE,2024-09-30 00:00:00,4349517971.0,48.3092,nan,nan,3.138224,4.543527,6022117971.0,nan,4.4306
LITE,2024-06-30 00:00:00,3442192000.0,53.7634,nan,nan,2.414017,2.938275,5134792000.0,nan,3.6117
LITE,2024-03-31 00:00:00,3191390000.0,21.1864,nan,nan,2.228274,2.504977,4856190000.0,156.6513,3.3756
LITE,2023-12-31 00:00:00,3512130302.0,32.2581,nan,nan,2.257535,2.695383,4437430302.0,43.3766,2.8124
LITE,2023-09-30 00:00:00,nan,nan,nan,nan,nan,nan,nan,20.5996,nan
LITE,2023-06-30 00:00:00,nan,nan,nan,nan,nan,nan,nan,18.4102,nan
LINE,TTM,13995345499.0,1000.0,nan,nan,2.193639,1.620207,20700345499.0,37.8434,3.8765
LINE,2024-12-31 00:00:00,13378075026.0,74.0741,nan,nan,2.499902,1.482171,19958075026.0,nan,3.7413
LINE,2024-09-30 00:00:00,17846243833.0,588.2353,nan,nan,3.234497,3.659267,29083243833.0,69.744,5.4581
LIN,TTM,221686779169.0,28.4091,34.417768,2.5351,6.847152,5.819773,239445779169.0,18.6542,7.2548
LIN,2024-12-31 00:00:00,198130022586.0,24.6305,31.765554,2.3455,6.142238,5.057821,215205022586.0,17.073,6.5164
LIN,2024-09-30 00:00:00,227060657624.0,27.8552,36.318355,2.6308,7.076927,5.947266,243952657624.0,19.423,7.4321
LIN,2024-06-30 00:00:00,210943128818.0,28.3286,34.069099,2.6978,6.560103,5.396301,226414128818.0,18.2813,6.9111
LIN,2024-03-31 00:00:00,223605587479.0,29.9401,36.880064,2.9944,6.957451,5.619023,239256587479.0,19.5839,7.2824
LIN,2023-12-31 00:00:00,199149371505.0,26.5957,33.97105,1.4759,6.261132,5.093965,213258371505.0,18.0102,6.5717
LILAK,TTM,1345593251.0,nan,nan,nan,0.304484,1.201416,8858993251.0,9.1841,1.9877
LILAK,2024-12-31 00:00:00,1245935251.0,nan,nan,nan,0.28433,1.016523,8901435251.0,9.8424,1.9913
LILAK,2024-09-30 00:00:00,1868052493.0,nan,nan,nan,0.427774,1.130015,9437752493.0,6.2267,2.0941
LILAK,2024-06-30 00:00:00,1897339448.0,15.8983,nan,nan,0.441583,1.088861,9372739448.0,5.747,2.0787
LILAK,2024-03-31 00:00:00,1436854534.0,nan,nan,nan,0.325397,0.78798,8712454534.0,5.6297,1.9313
LILAK,2023-12-31 00:00:00,1502726000.0,nan,10.054795,nan,0.347874,0.804507,8929226000.0,5.2068,1.9785
LILAK,2023-09-30 00:00:00,nan,nan,9.066667,nan,nan,nan,nan,nan,nan
LILA,TTM,1345593251.0,nan,nan,nan,0.30671,1.210199,8858993251.0,9.1841,1.9877
LILA,2024-12-31 00:00:00,1245935251.0,nan,nan,nan,0.285227,1.01973,8901435251.0,9.8424,1.9913
LILA,2024-09-30 00:00:00,1868052493.0,nan,nan,nan,0.431831,1.140731,9437752493.0,6.2267,2.0941
LILA,2024-06-30 00:00:00,1897339448.0,15.8983,nan,nan,0.441124,1.08773,9372739448.0,5.747,2.0787
LILA,2024-03-31 00:00:00,1436854534.0,nan,nan,nan,0.324466,0.785726,8712454534.0,5.6297,1.9313
LILA,2023-12-31 00:00:00,1502726000.0,nan,10.013699,nan,0.346452,0.801219,8929226000.0,5.2068,1.9785
LILA,2023-09-30 00:00:00,nan,nan,9.066667,nan,nan,nan,nan,nan,nan
LII,TTM,21582979979.0,26.178,26.9126,2.3031,4.065796,25.385768,22649279979.0,19.9905,4.2404
LII,2024-12-31 00:00:00,21688771362.0,26.1097,28.945368,2.0785,4.240532,28.764949,22856071362.0,21.3429,4.4371
LII,2024-09-30 00:00:00,21532202079.0,26.5252,33.515807,2.1153,4.309994,37.291656,23044002079.0,24.1147,4.591
LII,2024-06-30 00:00:00,19058370400.0,27.3973,30.995365,3.2986,3.840777,51.687444,20657970400.0,22.6861,4.1485
LII,2024-03-31 00:00:00,17410669326.0,24.9377,29.550181,3.1771,3.502425,61.02583,18868869326.0,21.4541,3.7875
LII,2023-12-31 00:00:00,15904737732.0,22.8311,29.50033,2.6522,3.235287,99.835102,17469037732.0,21.2674,3.55
LIF,TTM,3319448787.0,90.9091,nan,nan,8.533123,9.258109,3160569787.0,1481.7486,8.508
LIF,2024-12-31 00:00:00,3111964184.0,93.4579,nan,nan,8.466195,9.161162,2953793184.0,nan,8.6137
LIF,2024-09-30 00:00:00,2938057833.0,100.0,nan,nan,8.875285,8.992697,2778157833.0,nan,8.4525
LIF,2024-06-30 00:00:00,2377132967.0,nan,nan,nan,6.947874,10.011433,2309925967.0,nan,7.3424
LIF,2024-03-31 00:00:00,1753422973.0,nan,nan,nan,nan,nan,1690021973.0,nan,nan
LIF,2023-12-31 00:00:00,1050971230.0,nan,nan,nan,nan,nan,994815230.0,nan,nan
LI,TTM,30277523026.0,29.4985,21.875409,2.3813,1.673381,3.352824,17749757706.0,14.1789,0.9625
LI,2024-09-30 00:00:00,29508092228.0,11.6822,18.697037,1.1923,1.430248,3.034763,17845337212.0,13.7849,0.9358
LI,2024-06-30 00:00:00,19103100849.0,11.0011,12.079303,0.9907,1.055313,2.247356,7605635654.0,5.4007,0.423
LI,2024-03-31 00:00:00,30773711154.0,21.5517,19.716917,1.0162,1.869042,3.612893,18362364679.0,12.6023,1.0723
LI,2023-12-31 00:00:00,37743840418.0,34.3643,160.295102,nan,3.627186,4.927713,27058187303.0,54.8353,2.5843
LI,2023-09-30 00:00:00,35359107661.0,30.4878,156.814901,nan,3.548436,5.335722,26934024327.0,56.0648,2.6423
LHX,TTM,41316367534.0,20.4082,27.966963,0.3192,1.968257,2.117268,52937367534.0,14.8659,2.4824
LHX,2024-12-31 00:00:00,39883463581.0,14.6628,33.232368,0.801,1.896469,2.099351,52254463581.0,16.4116,2.4716
LHX,2024-09-30 00:00:00,45087942132.0,16.6945,38.135067,0.9371,2.183959,2.393203,57792942132.0,18.4465,2.7832
LHX,2024-06-30 00:00:00,42620616329.0,17.4216,36.472203,0.9779,2.122253,2.283329,55851616329.0,18.6732,2.7706
LHX,2024-03-31 00:00:00,40374568496.0,16.7504,33.102573,0.9409,2.091604,2.151589,52939568496.0,18.1137,2.733
LHX,2023-12-31 00:00:00,39977483330.0,15.6495,27.106821,0.7387,2.155646,2.14748,53750483330.0,16.8974,2.881
LH,TTM,21178611000.0,15.9236,28.623303,0.5167,1.641625,2.630165,26932711000.0,14.8693,2.0703
